 index, field, ccdid, qid, filter, pid, infobitssci, sciinpseeing, scibckgnd, scisigpix, zpmaginpsci, zpmaginpsciunc, zpmaginpscirms, clrcoeff, clrcoeffunc, ncalmatches, exptime, adpctdif1, adpctdif2, diffmaglim, zpdiff, programid, jd, rfid, forcediffimflux, forcediffimfluxunc, forcediffimsnr, forcediffimchisq, forcediffimfluxap, forcediffimfluxuncap, forcediffimsnrap, aperturecorr, dnearestrefsrc, nearestrefmag, nearestrefmagunc, nearestrefchi, nearestrefsharp, refjdstart, refjdend, procstatus
#
 2316 435 14 1 ZTF_r 1786071895315 35651584 3.5867 226.454 18.7121 26.2772 0.00130723 0.0431166 0.0648376 0.000518339 95 30. 0.103201 0.136297 18.8288 26.2772 2 2459540.5718981 435120253 -121.3541860806 108.766734322054 -1.24111914147762 1.16687749053248 -2.76077254312313 145.157327168385 -0.0191472697883019 1.14942880330503 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2317 435 14 1 ZTF_r 1786074285315 35651584 3.8102 223.329 16.7871 26.2653 0.00139281 0.0459817 0.0692319 0.000547757 101 30. 0.108074 0.138089 18.8779 26.2653 2 2459540.5742824 435120253 -58.991275599922 112.661206140858 -0.582462797711141 0.909167948669868 -177.27458862034 145.76163305066 -1.2243862766833 1.16898812758308 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2318 435 14 1 ZTF_r 1786076665315 35651584 3.4199 222.788 14.4733 26.2368 0.000785827 0.0360031 0.0838013 0.000306617 111 30. 0.106694 0.13107 19.1168 26.2368 2 2459540.5766667 435120253 17.51770262938 86.8846917112905 0.22427903890088 1.05816650244625 -31.3859100215104 119.26870498763 -0.264925287271023 1.13802785628642 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2319 435 14 1 ZTF_r 1786079065315 35651584 4.3487 221.599 13.753 26.2658 0.00146698 0.0452718 0.0596164 0.000576673 98 30. 0.117009 0.151374 18.9971 26.2658 2 2459540.5790625 435120253 -52.422675303933 100.082194394545 -0.582662627124472 1.01331379196287 -93.1488393379005 122.270312266466 -0.766958065223412 1.24412635873868 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2320 435 14 1 ZTF_r 1788069165315 35651584 2.9459 218.758 21.3183 26.2234 0.000855966 0.0354574 0.0772523 0.000334677 101 30. 0.096397 0.126234 18.7927 26.2234 2 2459542.5691667 435120253 -93.6321625981946 122.686914608158 -0.848949018650112 1.02345620689515 -32.5412718990327 182.888890255893 -0.17912755220776 1.10918210956333 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2321 486 1 3 ZTF_r 1788069620315 33554432 3.0428 170.701 18.5641 26.021 0.00172789 0.0569218 0.0878895 0.000675764 193 30. 0.095978 0.111879 18.6697 26.021 2 2459542.5696296 486120203 136.101157674642 110.466828100675 1.37051797654585 0.980824328425859 44.579961980529 161.314742378067 0.278215183111956 1.11353302108431 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2322 435 14 1 ZTF_r 1788071555315 35651584 2.6643 220.333 18.0131 26.2514 0.000979912 0.0408398 0.0599328 0.000383959 113 30. 0.086942 0.117943 19.103 26.2514 2 2459542.5715509 435120253 124.571028500787 98.4385059926214 1.40768939066124 0.956835515276594 176.561800744503 152.554429691916 1.16516416461949 1.11001395701062 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2323 486 1 3 ZTF_r 1788072020315 33554432 2.8515 170.938 15.2713 26.0322 0.00111174 0.0503963 0.0659765 0.00042929 236 30. 0.086235 0.099778 18.9338 26.0322 2 2459542.5720255 486120203 98.6819276628307 91.4278506082896 1.20064306185398 0.980467064745742 138.250540412781 137.915622674411 1.00917983806136 1.09885797839741 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2324 435 14 1 ZTF_r 1788073935315 35651584 2.3217 219.155 15.2774 26.2171 0.000898937 0.0388566 0.074323 0.000348375 116 30. 0.081666 0.101653 19.3681 26.2171 2 2459542.5739352 435120253 14.0539919369014 75.4128748132776 0.207304631162236 1.02653814854472 -44.7139708214498 125.141532769919 -0.359713685705846 1.0894396391837 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2325 486 1 3 ZTF_r 1788074400315 0 2.8345 170.567 13.2973 26.0307 0.000706066 0.0406227 0.0732105 0.000272001 241 30. 0.084536 0.101085 19.1039 26.0307 2 2459542.5744097 486120203 50.8476174053183 78.4639138501955 0.720867492594395 0.965593115335093 17.5544739683723 118.386350546973 0.149279915115993 1.10883879343797 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2326 435 14 1 ZTF_r 1788076315315 39845888 2.7182 220.781 14.5268 26.2343 0.000825368 0.0377606 0.0624016 0.000322681 113 30. 0.08729 0.112944 19.3088 26.2343 2 2459542.5763194 435120253 -16.1433710494944 80.5485546053462 -0.222941684581136 1.04267673130109 30.0719592182218 124.561589479314 0.24304840457075 1.10174171160703 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2327 486 1 3 ZTF_r 1788076790315 0 2.7601 170.353 12.0546 26.0606 0.00082613 0.0449743 0.0413463 0.000317451 250 30. 0.087511 0.101644 19.26 26.0606 2 2459542.576794 486120203 -57.8213328904987 70.9444732283157 -0.906617987874031 0.950305050778563 -36.1969990848555 108.751229434877 -0.335083917171757 1.09605256375494 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2328 435 14 1 ZTF_r 1788078705315 33554432 2.6627 216.321 13.4286 26.2326 0.000760225 0.0359551 0.0590781 0.000297606 115 30. 0.086566 0.123954 19.4199 26.2326 2 2459542.5787037 435120253 33.7544719685638 67.1063919962216 0.559528522824601 0.989637072024975 -43.4623864878524 104.466666501751 -0.418842771830183 1.10703244429593 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2329 486 1 3 ZTF_r 1788079170315 0 2.8506 168.758 11.6349 26.0543 0.000919117 0.0472854 0.0471791 0.000353737 248 30. 0.095513 0.108304 19.2703 26.0543 2 2459542.5791782 486120203 -43.2910065855927 72.817475463559 -0.661327933334689 0.963324505331898 -47.3117719917657 109.300448805803 -0.435775150226831 1.1053202586204 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2330 435 14 1 ZTF_r 1789071405315 35651584 3.3143 212.47 20.0679 26.1971 0.00183861 0.0511552 0.0711325 0.00071592 97 30. 0.117745 0.126248 18.743 26.1971 2 2459543.5714005 435120253 -67.2802666827994 119.348627534458 -0.627083070489619 0.948707520261295 -103.943404267115 167.669248156745 -0.624106508650903 1.12404879057064 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2331 486 1 3 ZTF_r 1789071860315 33554432 3.1285 165.264 16.9605 25.9905 0.00158602 0.055627 0.070088 0.000630287 185 30. 0.110684 0.10994 18.7612 25.9905 2 2459543.5718634 486120203 -48.7420150149267 109.615153024441 -0.494638237201978 0.987610637601273 -207.14377412051 157.277796502217 -1.3259271428963 1.11796751223188 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2332 435 14 1 ZTF_r 1789073785315 35651584 3.0065 209.911 16.9595 26.1592 0.00103906 0.0420853 0.0828173 0.000407061 113 30. 0.108135 0.115852 18.9734 26.1592 2 2459543.5737847 435120253 19.754963539127 99.5979131521899 0.220638245155782 0.960846590654125 118.572870116609 147.256115385024 0.810638423448891 1.10839453364427 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2333 486 1 3 ZTF_r 1789074250315 0 3.0045 163.517 14.4253 25.9765 0.00109386 0.0490005 0.0801847 0.000423541 227 30. 0.104448 0.101522 18.9074 25.9765 2 2459543.5742593 486120203 -31.9765320417615 85.1550751997718 -0.41771072443036 1.02977314978948 27.6429865184333 124.987968028402 0.222654740788711 1.10129831256048 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2334 435 14 1 ZTF_r 1789076165315 35651584 3.1421 206.407 14.9797 26.1851 0.00073153 0.0354737 0.0590579 0.000286939 111 30. 0.11072 0.126047 19.0963 26.1851 2 2459543.576169 435120253 105.677685516506 87.5473785615233 1.34274934029017 1.03719906712054 132.123809423806 125.216430921285 1.06227010228093 1.1149807592221 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2335 486 1 3 ZTF_r 1789076630315 0 3.1554 161.496 12.7762 25.9755 0.00089928 0.0457195 0.0684765 0.000346658 239 30. 0.102342 0.104979 18.9899 25.9755 2 2459543.5766319 486120203 -5.7800262504973 81.4418890167964 -0.0789472076125354 0.870158074294192 28.7052660831014 117.0156304964 0.246963568705594 1.10825479860556 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2336 435 14 1 ZTF_r 1789078545315 35651584 3.1931 205.851 13.9006 26.2412 0.00099676 0.0414141 0.023363 0.000389483 112 30. 0.100248 0.120083 19.2285 26.2412 2 2459543.5785417 435120253 119.27471789384 82.5321918408465 1.60760674670756 1.05707025965501 -37.6500608451244 117.460834169769 -0.32269169922909 1.11778063976566 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2337 486 1 3 ZTF_r 1789079010315 0 3.0262 160.234 11.7092 25.9953 0.000849699 0.0455476 0.0563576 0.000327782 248 30. 0.100838 0.098728 19.1539 25.9953 2 2459543.5790162 486120203 81.7843986853744 70.3290370442055 1.29357196571005 0.987720591254998 137.204563438439 102.821859735193 1.34337819237062 1.10477287828357 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2338 435 14 1 ZTF_r 1789080925315 33554432 3.0022 204.06 13.0495 26.2002 0.000823809 0.0364457 0.0450039 0.000320786 111 30. 0.109961 0.111402 19.3021 26.2002 2 2459543.5809259 435120253 -44.3473516618419 69.5101776779573 -0.709698834774416 1.02331480265625 -166.780903983694 103.149543273323 -1.62777437145639 1.10510072102826 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2339 486 1 3 ZTF_r 1789081400315 0 2.9768 158.885 11.452 25.9825 0.000743828 0.0415761 0.0618554 0.000286324 240 30. 0.107342 0.099995 19.1808 25.9825 2 2459543.5814005 486120203 9.55207962777188 64.0554200998797 0.165881078924809 1.10429963857877 -98.7552093641119 95.0027094944454 -1.04649995679191 1.09815440457461 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2340 486 1 3 ZTF_r 1796069900315 33554432 3.3013 167.191 22.5439 26.1042 0.00713997 0.103209 0.0689502 0.00289454 142 30. 0.137549 0.170597 18.4808 26.1042 2 2459550.5699074 486120203 -81.5535127504516 118.042264251777 -0.768528436920644 1.18473097249798 -195.15762749502 165.909226147589 -1.18421398198674 1.11716581188257 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2341 486 1 3 ZTF_r 1796072300315 33554432 3.4068 166.523 17.8284 26.0427 0.00324509 0.0754021 0.0784742 0.00128917 171 30. 0.142348 0.175078 18.6484 26.0427 2 2459550.5723032 486120203 -41.1051639644677 118.285902247802 -0.386561145103925 0.988337588735462 -50.7016515145827 164.079895471311 -0.311087046393036 1.116424572859 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2342 486 1 3 ZTF_r 1796074670315 33554432 3.3701 168.043 15.2182 26.0762 0.0018156 0.0594777 0.0309569 0.000716618 181 30. 0.131855 0.160227 18.8524 26.0762 2 2459550.5746759 486120203 -38.8331395086648 101.708631365998 -0.424716852415563 0.955212716791758 -174.184272603011 140.709920029154 -1.2462334827874 1.12483086139973 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2343 486 1 3 ZTF_r 1796077060315 33554432 3.1708 167.286 13.8643 26.0304 0.00145553 0.0563194 0.0633214 0.000563211 226 30. 0.136494 0.169659 18.9581 26.0304 2 2459550.5770602 486120203 47.1607822656087 79.4254776438011 0.660504781774663 1.08554275244449 -20.2441207543395 113.422096079196 -0.179686910900793 1.11253703320126 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2344 486 1 3 ZTF_r 1796079440315 33554432 3.7513 165.37 12.9744 26.0203 0.00283459 0.0724159 0.0778337 0.0011064 190 30. 0.156256 0.182638 18.893 26.0203 2 2459550.5794444 486120203 -24.6346412294842 88.3364333354752 -0.310213849217716 1.05344963478755 -17.6387204398458 115.427018335299 -0.153841955661259 1.15056830049753 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2345 486 1 3 ZTF_r 1846568440315 33554432 2.8263 160.686 16.5297 25.8968 0.00152802 0.0567031 0.118433 0.000594614 211 30. 0.101857 0.089367 18.7424 25.8968 1 2459601.0684491 486120203 -73.7613893954163 89.4340377210887 -0.917447140178206 1.07109449798631 -121.870340290087 134.430077577496 -0.912676286845185 1.105332449151 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2346 486 1 3 ZTF_r 1846570840315 33554432 2.9709 162.709 18.1606 25.9755 0.00155211 0.0547466 0.0718474 0.000608524 193 30. 0.097879 0.092878 18.6847 25.9755 1 2459601.0708449 486120203 -69.0953214485417 98.3213248524614 -0.781728095333349 1.06799637954804 -41.9450213205893 145.472389357525 -0.290278613274884 1.10693537585427 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2347 486 1 3 ZTF_r 1846573250315 33554432 3.1485 165.285 21.4576 26.0501 0.00162865 0.0520913 0.0242074 0.000659977 142 30. 0.092256 0.099239 18.5134 26.0501 1 2459601.0732523 486120203 48.7380797657662 124.984896321035 0.433776161357085 0.98360982590415 145.177763388199 178.401379017134 0.819251200762137 1.12378797852531 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2348 486 1 3 ZTF_r 1846575640315 0 2.8902 164.86 26.6722 26.0047 0.00139471 0.0429156 0.0551303 0.000561389 129 30. 0.097819 0.093469 18.3031 26.0047 1 2459601.0756481 486120203 -45.5871131206015 150.967162594454 -0.335903399497877 0.908936545699509 188.05151050091 225.551810124696 0.83935503837897 1.10117947371576 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2349 486 1 3 ZTF_r 1846578050315 33554433 2.7819 167.465 32.4554 25.9017 0.00234422 0.051715 0.128387 0.000957467 93 30. 0.087923 0.089449 18.0528 25.9017 1 2459601.0780556 486120203 -61.2095453870145 177.932134543077 -0.382665726456694 0.992765082410214 -182.053675508116 270.98932125836 -0.676335940604709 1.10227746813972 0.295756649667071 21.086999797821 0.0930000022053719 1.00100004673004 0.128000006079674 2458187.034896 2458307.859282 0
 2350 435 14 1 ZTF_r 1867545685315 35651584 3.0992 220.244 11.258 26.2542 0.000803736 0.0371211 0.0642345 0.000313036 114 30. 0.118929 0.114568 19.5064 26.2542 1 2459622.0456829 435120253 75.5937794426681 64.2570452985938 1.30863975208279 0.983553917995582 116.882233501785 93.2571373240406 1.26177411665943 1.1076825216308 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2351 435 14 1 ZTF_r 1867548285315 35651584 2.987 222.631 10.7293 26.2411 0.000728508 0.0355724 0.0754652 0.000284686 115 30. 0.107929 0.110165 19.5612 26.2411 1 2459622.048287 435120253 62.6288239048703 64.393153796963 1.08190558121943 0.913531721489816 37.1964793476137 95.3352599516424 0.392792758892254 1.10407067065839 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2352 435 14 1 ZTF_r 1867550895315 35651584 3.1157 224.589 10.137 26.2402 0.000840794 0.0384634 0.0778859 0.000329661 114 30. 0.118099 0.114621 19.6049 26.2402 1 2459622.0508912 435120253 -0.902211808441004 54.050877467264 -0.0185678046949284 1.08667420321399 72.1904204383212 78.3592479187933 0.927479895528861 1.11331702762203 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2353 435 14 1 ZTF_r 1867553485315 35651584 3.1107 223.864 10.1644 26.3337 0.00094927 0.0402515 0.0266832 0.000370078 114 30. 0.121704 0.106877 19.6983 26.3337 1 2459622.0534838 435120253 73.7970737456878 55.2125685093599 1.48681177247445 1.0055033849395 151.297473595946 80.743608627543 1.88642139451696 1.10424119555516 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2354 435 14 1 ZTF_r 1867556085315 35651584 2.8887 225.479 11.3477 26.2857 0.000618333 0.0330917 0.0547716 0.000242084 115 30. 0.110718 0.107051 19.5856 26.2857 1 2459622.056088 435120253 -47.6893545100646 59.1834656581743 -0.896346345850718 1.02067508491526 -74.5852954118601 90.053088665632 -0.833815172586897 1.09469931013613 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2355 435 14 1 ZTF_r 1868545815315 35651584 3.2969 221.742 10.0338 26.2671 0.00122785 0.0444582 0.0602361 0.000473492 113 30. 0.147766 0.156021 19.5889 26.2671 1 2459623.0458102 435120253 -4.94508174876801 55.1036768666473 -0.0998269259748843 1.00855422090243 -68.2649650953116 77.4290009153837 -0.887583886533047 1.11090239692035 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2356 435 14 1 ZTF_r 1868548365315 35651584 3.4317 221.388 10.3688 26.3225 0.000837854 0.0374253 0.034368 0.000326692 113 30. 0.128721 0.158422 19.5777 26.3225 1 2459623.0483681 435120253 -59.8790828944869 60.0607706937617 -1.1090191373848 0.993114868116544 -39.7760009788073 83.4727819797712 -0.479723973302008 1.1069357727468 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2357 435 14 1 ZTF_r 1868550925315 33554432 2.6549 222.964 10.8868 26.3019 0.000643525 0.0328985 0.0448461 0.000250291 114 30. 0.109751 0.116085 19.7082 26.3019 1 2459623.0509259 435120253 -14.8620480935165 54.6888730803033 -0.302297453693865 1.00686575392981 -169.312527240544 88.1422008721003 -1.93383935466085 1.07447058905988 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
 2358 435 14 1 ZTF_r 1868553485315 33554432 3.0045 224.332 9.88704 26.2879 0.00068858 0.0338662 0.061836 0.000267863 113 30. 0.123841 0.127885 19.7053 26.2879 1 2459623.0534838 435120253 57.2615430337543 50.7652041954931 1.25473412747242 1.02156548914352 70.3469098364004 76.2710879225111 0.928539270260614 1.08469851178182 0.328695575684454 21.1620000839233 0.0869999974966049 1.03600001335144 -0.0390000008046627 2458217.984028 2458277.913634 0
